# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
2231            	1.87695932e-03	1.76849843e-02	6.69529805e-02	3.53534496e-02	3.15995309e-02
2232            	5.85027046e-03	-1.16063281e-02	7.17677553e-02	4.17341481e-02	3.00336072e-02
2233            	1.78076769e-03	1.76132000e-02	6.66696139e-02	3.51155746e-02	3.15540393e-02
2234            	5.95309848e-03	-1.15469485e-02	7.18460904e-02	4.18761437e-02	2.99699467e-02
2235            	1.64286406e-03	1.76129764e-02	6.63681928e-02	3.48269605e-02	3.15412323e-02
2236            	6.02800164e-03	-1.15586375e-02	7.18747567e-02	4.19653800e-02	2.99093767e-02
2237            	1.56543430e-03	1.75927674e-02	6.62079904e-02	3.46694295e-02	3.15385609e-02
2238            	6.13829402e-03	-1.15684938e-02	7.19365260e-02	4.21065570e-02	2.98299690e-02
2239            	1.47931601e-03	1.75906221e-02	6.61811077e-02	3.45698699e-02	3.16112378e-02
2240            	6.15864695e-03	-1.14992009e-02	7.19976850e-02	4.21574894e-02	2.98401955e-02
2241            	1.47652996e-03	1.76081047e-02	6.61839096e-02	3.45684847e-02	3.16154248e-02
2242            	6.05102544e-03	-1.15215044e-02	7.18936236e-02	4.19978372e-02	2.98957863e-02
2243            	1.65275223e-03	1.76733294e-02	6.65359438e-02	3.49207241e-02	3.16152197e-02
2244            	5.90239254e-03	-1.16349813e-02	7.15627451e-02	4.16837651e-02	2.98789800e-02
2245            	1.84323823e-03	1.77305774e-02	6.68520183e-02	3.52692474e-02	3.15827709e-02
2246            	5.74975537e-03	-1.16457386e-02	7.13223135e-02	4.14109121e-02	2.99114014e-02
2247            	1.93441840e-03	1.77246758e-02	6.69930193e-02	3.54309281e-02	3.15620913e-02
2248            	5.71793512e-03	-1.16394844e-02	7.14062269e-02	4.14210486e-02	2.99851783e-02
2249            	1.97634602e-03	1.77624829e-02	6.71639351e-02	3.55583135e-02	3.16056215e-02
2250            	5.67562857e-03	-1.16984129e-02	7.13960116e-02	4.13736344e-02	3.00223772e-02
2251            	1.97798726e-03	1.77729107e-02	6.73365561e-02	3.56462653e-02	3.16902908e-02
2252            	5.71672632e-03	-1.16843286e-02	7.13145920e-02	4.13740223e-02	2.99405697e-02
2253            	1.85532548e-03	1.76418703e-02	6.69316279e-02	3.53211394e-02	3.16104885e-02
2254            	5.89643179e-03	-1.15534437e-02	7.16811918e-02	4.17370277e-02	2.99441641e-02
2255            	1.66824495e-03	1.75538810e-02	6.65751805e-02	3.49558352e-02	3.16193453e-02
2256            	6.02490794e-03	-1.14675757e-02	7.19466416e-02	4.19982287e-02	2.99484129e-02
2257            	1.55339157e-03	1.74878049e-02	6.63170441e-02	3.47119136e-02	3.16051305e-02
2258            	6.07717801e-03	-1.14619705e-02	7.19543934e-02	4.20543747e-02	2.99000187e-02
2259            	1.49922442e-03	1.74414564e-02	6.62065329e-02	3.46024909e-02	3.16040420e-02
2260            	6.09158498e-03	-1.14023242e-02	7.20694872e-02	4.21263286e-02	2.99431586e-02
2261            	1.47804216e-03	1.74220736e-02	6.62468627e-02	3.46014735e-02	3.16453892e-02
2262            	6.12240187e-03	-1.13909874e-02	7.21458956e-02	4.21953497e-02	2.99505459e-02
2263            	1.53673644e-03	1.74598277e-02	6.64059772e-02	3.47397250e-02	3.16662522e-02
2264            	5.99754324e-03	-1.14633940e-02	7.18821404e-02	4.19386134e-02	2.99435270e-02
2265            	1.69899730e-03	1.75354858e-02	6.65912305e-02	3.49946126e-02	3.15966180e-02
2266            	5.78902123e-03	-1.15634926e-02	7.16680320e-02	4.16230372e-02	3.00449948e-02
2267            	1.88874103e-03	1.76645556e-02	6.69484110e-02	3.53629465e-02	3.15854645e-02
2268            	5.65163214e-03	-1.16594040e-02	7.14698534e-02	4.13865589e-02	3.00832946e-02
2269            	1.98095056e-03	1.77425644e-02	6.72429796e-02	3.56024403e-02	3.16405392e-02
2270            	5.62407230e-03	-1.17173008e-02	7.13547134e-02	4.13014290e-02	3.00532844e-02
2271            	1.96960226e-03	1.77741188e-02	6.71805412e-02	3.55598728e-02	3.16206683e-02
2272            	5.62510584e-03	-1.17529948e-02	7.14483846e-02	4.13492982e-02	3.00990865e-02
2273            	1.94683826e-03	1.77405209e-02	6.72116176e-02	3.55526471e-02	3.16589706e-02
2274            	5.72748021e-03	-1.17635274e-02	7.15128903e-02	4.14839253e-02	3.00289649e-02
2275            	1.79636418e-03	1.77220323e-02	6.70424154e-02	3.53175719e-02	3.17248435e-02
2276            	5.89747421e-03	-1.17055649e-02	7.17419181e-02	4.17684333e-02	2.99734849e-02
2277            	1.64837287e-03	1.76383735e-02	6.67688347e-02	3.50327902e-02	3.17360445e-02
2278            	6.03070401e-03	-1.16754187e-02	7.19474052e-02	4.20044066e-02	2.99429986e-02
2279            	1.55708892e-03	1.75891538e-02	6.66012404e-02	3.48577091e-02	3.17435313e-02
2280            	6.06799890e-03	-1.16713966e-02	7.20011214e-02	4.20685596e-02	2.99325618e-02
2281            	1.55293504e-03	1.75931485e-02	6.66484353e-02	3.48771527e-02	3.17712826e-02
2282            	6.03077093e-03	-1.16195358e-02	7.19722731e-02	4.20169075e-02	2.99553656e-02
2283            	1.58341040e-03	1.75890953e-02	6.66036444e-02	3.48852326e-02	3.17184118e-02
2284            	5.96125222e-03	-1.15970191e-02	7.18599760e-02	4.18912402e-02	2.99687358e-02
2285            	1.68833751e-03	1.76262501e-02	6.66545961e-02	3.50156356e-02	3.16389605e-02
2286            	5.80581353e-03	-1.16546344e-02	7.15941599e-02	4.16028935e-02	2.99912664e-02
2287            	1.86994353e-03	1.77041907e-02	6.68339930e-02	3.52869400e-02	3.15470530e-02
2288            	5.59364976e-03	-1.17337535e-02	7.13076316e-02	4.12474656e-02	3.00601661e-02
2289            	2.05849246e-03	1.77752112e-02	6.70703433e-02	3.55936641e-02	3.14766792e-02
2290            	5.52952386e-03	-1.17736654e-02	7.11670398e-02	4.11130438e-02	3.00539960e-02
2291            	2.06919839e-03	1.77649508e-02	6.71029672e-02	3.56206820e-02	3.14822852e-02
2292            	5.61917036e-03	-1.17473315e-02	7.13444015e-02	4.12913711e-02	3.00530304e-02
2293            	1.90543624e-03	1.77594390e-02	6.68924762e-02	3.53516743e-02	3.15408018e-02
2294            	5.77592845e-03	-1.17213523e-02	7.16273623e-02	4.15896096e-02	3.00377527e-02
2295            	1.80260583e-03	1.77142906e-02	6.68861635e-02	3.52456876e-02	3.16404759e-02
2296            	5.93562901e-03	-1.16516755e-02	7.18063685e-02	4.18388132e-02	2.99675552e-02
2297            	1.62116340e-03	1.76482019e-02	6.64577906e-02	3.48500587e-02	3.16077319e-02
2298            	6.09786194e-03	-1.16151333e-02	7.20630557e-02	4.21293898e-02	2.99336659e-02
2299            	1.50313024e-03	1.76033287e-02	6.63366708e-02	3.46714656e-02	3.16652052e-02
2300            	6.19542415e-03	-1.15821726e-02	7.20799259e-02	4.22353871e-02	2.98445388e-02
2301            	1.42857422e-03	1.75307334e-02	6.61015022e-02	3.44793253e-02	3.16221769e-02
2302            	6.21952473e-03	-1.15127295e-02	7.22259309e-02	4.23324902e-02	2.98934407e-02
2303            	1.39716202e-03	1.75269179e-02	6.61099836e-02	3.44521538e-02	3.16578298e-02
2304            	6.17176947e-03	-1.14815769e-02	7.22356846e-02	4.22896118e-02	2.99460728e-02
2305            	1.49277928e-03	1.75380217e-02	6.62675049e-02	3.46265317e-02	3.16409732e-02
2306            	6.06434556e-03	-1.14949984e-02	7.20198970e-02	4.20742941e-02	2.99456029e-02
2307            	1.60850306e-03	1.75652604e-02	6.64736274e-02	3.48453168e-02	3.16283107e-02
2308            	5.95673927e-03	-1.15498671e-02	7.18713471e-02	4.18924128e-02	2.99789343e-02
2309            	1.75229417e-03	1.76250449e-02	6.67825846e-02	3.51435865e-02	3.16389981e-02
2310            	5.85740874e-03	-1.16445472e-02	7.17508203e-02	4.17328189e-02	3.00180014e-02
2311            	1.87631189e-03	1.77138790e-02	6.71509149e-02	3.54517693e-02	3.16991456e-02
2312            	5.79733198e-03	-1.17253103e-02	7.15597796e-02	4.15772218e-02	2.99825578e-02
2313            	1.86038959e-03	1.77658726e-02	6.71409274e-02	3.54308533e-02	3.17100741e-02
2314            	5.79818223e-03	-1.17291306e-02	7.15978637e-02	4.15971141e-02	3.00007496e-02
2315            	1.80239614e-03	1.77164827e-02	6.70436628e-02	3.53242275e-02	3.17194352e-02
2316            	5.91371578e-03	-1.16694304e-02	7.19181840e-02	4.18728078e-02	3.00453762e-02
2317            	1.66779952e-03	1.76568616e-02	6.67642895e-02	3.50499443e-02	3.17143452e-02
2318            	6.04106320e-03	-1.16197879e-02	7.21189476e-02	4.21005370e-02	3.00184106e-02
2319            	1.54814832e-03	1.75795557e-02	6.66096489e-02	3.48529728e-02	3.17566761e-02
2320            	6.13947065e-03	-1.15388138e-02	7.22753950e-02	4.22771682e-02	2.99982269e-02
2321            	1.43103042e-03	1.75247011e-02	6.63907054e-02	3.46263831e-02	3.17643223e-02
2322            	6.19198972e-03	-1.14816769e-02	7.23578761e-02	4.23709278e-02	2.99869483e-02
2323            	1.39795436e-03	1.74558164e-02	6.63339036e-02	3.45649062e-02	3.17689974e-02
2324            	6.22412080e-03	-1.14349735e-02	7.23937036e-02	4.24209726e-02	2.99727310e-02
2325            	1.37016481e-03	1.74535682e-02	6.62121047e-02	3.44762171e-02	3.17358875e-02
2326            	6.18422448e-03	-1.14642923e-02	7.23179753e-02	4.23432121e-02	2.99747632e-02
2327            	1.49681081e-03	1.74978340e-02	6.64551388e-02	3.47243802e-02	3.17307586e-02
2328            	6.06118660e-03	-1.15273861e-02	7.22009740e-02	4.21616736e-02	3.00393004e-02
2329            	1.65297976e-03	1.75948667e-02	6.67277101e-02	3.50168348e-02	3.17108753e-02
2330            	5.89755423e-03	-1.16025504e-02	7.19951659e-02	4.18951372e-02	3.01000287e-02
2331            	1.75078575e-03	1.76784596e-02	6.68700594e-02	3.51858155e-02	3.16842440e-02
2332            	5.83839877e-03	-1.16674489e-02	7.19138452e-02	4.17953213e-02	3.01185238e-02
2333            	1.82310947e-03	1.76821059e-02	6.70853829e-02	3.53658009e-02	3.17195820e-02
2334            	5.81277406e-03	-1.17109869e-02	7.18530557e-02	4.17393019e-02	3.01137538e-02
2335            	1.83221042e-03	1.76724152e-02	6.71245287e-02	3.53944748e-02	3.17300540e-02
2336            	5.83304736e-03	-1.16883261e-02	7.20017951e-02	4.18339449e-02	3.01678502e-02
2337            	1.72032303e-03	1.76648833e-02	6.68554259e-02	3.51480360e-02	3.17073899e-02
2338            	5.95853053e-03	-1.16557795e-02	7.21226541e-02	4.20198576e-02	3.01027965e-02
2339            	1.59660760e-03	1.75612036e-02	6.66641639e-02	3.49286895e-02	3.17354743e-02
2340            	6.11547786e-03	-1.15881040e-02	7.24750498e-02	4.23530028e-02	3.01220471e-02
2341            	1.44318298e-03	1.75311327e-02	6.64624455e-02	3.46744057e-02	3.17880398e-02
2342            	6.17508106e-03	-1.15645392e-02	7.25353445e-02	4.24427533e-02	3.00925912e-02
2343            	1.40777618e-03	1.74861042e-02	6.64845298e-02	3.46500411e-02	3.18344887e-02
2344            	6.18876877e-03	-1.15379403e-02	7.25689079e-02	4.24732227e-02	3.00956852e-02
2345            	1.41380300e-03	1.74731100e-02	6.64741802e-02	3.46508931e-02	3.18232871e-02
2346            	6.18117159e-03	-1.15513912e-02	7.24836468e-02	4.24229950e-02	3.00606518e-02
2347            	1.45788362e-03	1.75030335e-02	6.65102846e-02	3.47130259e-02	3.17972587e-02
2348            	6.06585103e-03	-1.15546718e-02	7.23064392e-02	4.22190706e-02	3.00873685e-02
2349            	1.58325474e-03	1.75315354e-02	6.65974933e-02	3.48820014e-02	3.17154919e-02
2350            	5.91989561e-03	-1.16122343e-02	7.21405769e-02	4.19901841e-02	3.01503928e-02
2351            	1.76747993e-03	1.76201791e-02	6.68783486e-02	3.52066542e-02	3.16716944e-02
2352            	5.78220001e-03	-1.16783627e-02	7.18922546e-02	4.17283273e-02	3.01639273e-02
2353            	1.84293035e-03	1.76746531e-02	6.69238844e-02	3.53048725e-02	3.16190118e-02
2354            	5.74413034e-03	-1.16843680e-02	7.18310643e-02	4.16596625e-02	3.01714018e-02
2355            	1.85130177e-03	1.76341537e-02	6.69590289e-02	3.53308162e-02	3.16282127e-02
2356            	5.80463477e-03	-1.16551034e-02	7.18869008e-02	4.17480852e-02	3.01388156e-02
2357            	1.76057474e-03	1.76119349e-02	6.68041936e-02	3.51626715e-02	3.16415221e-02
2358            	5.91667937e-03	-1.16148061e-02	7.20522571e-02	4.19428079e-02	3.01094492e-02
2359            	1.67096532e-03	1.75894792e-02	6.67810121e-02	3.50614714e-02	3.17195407e-02
2360            	6.02979308e-03	-1.15776274e-02	7.22935294e-02	4.21765578e-02	3.01169716e-02
2361            	1.59291828e-03	1.75315413e-02	6.68167187e-02	3.50012776e-02	3.18154411e-02
2362            	6.11873296e-03	-1.15456598e-02	7.23202041e-02	4.22788350e-02	3.00413691e-02
2363            	1.45499132e-03	1.75221753e-02	6.65831094e-02	3.47465460e-02	3.18365634e-02
2364            	6.17582748e-03	-1.15112763e-02	7.24676812e-02	4.24096681e-02	3.00580131e-02
2365            	1.44008497e-03	1.74686369e-02	6.65694191e-02	3.47247945e-02	3.18446246e-02
2366            	6.14833630e-03	-1.15022104e-02	7.24635535e-02	4.23801130e-02	3.00834404e-02
2367            	1.47704291e-03	1.75162425e-02	6.65551722e-02	3.47546290e-02	3.18005432e-02
2368            	6.05580916e-03	-1.15605251e-02	7.22531929e-02	4.21824056e-02	3.00707873e-02
2369            	1.56930676e-03	1.75719665e-02	6.66787807e-02	3.49086971e-02	3.17700836e-02
2370            	5.95889549e-03	-1.16318456e-02	7.21874919e-02	4.20526414e-02	3.01348504e-02
2371            	1.74185165e-03	1.76354567e-02	6.70923018e-02	3.52880026e-02	3.18042992e-02
2372            	5.83649636e-03	-1.16978978e-02	7.19197914e-02	4.17963920e-02	3.01233993e-02
2373            	1.85855854e-03	1.77024865e-02	6.74464415e-02	3.55817793e-02	3.18646622e-02
2374            	5.72949303e-03	-1.17114787e-02	7.17738489e-02	4.16164175e-02	3.01574314e-02
2375            	1.89152914e-03	1.76975017e-02	6.74342671e-02	3.56086627e-02	3.18256044e-02
2376            	5.73575857e-03	-1.17145140e-02	7.17365406e-02	4.16040289e-02	3.01325117e-02
2377            	1.83316051e-03	1.76362911e-02	6.73274910e-02	3.54969060e-02	3.18305850e-02
2378            	5.84700529e-03	-1.16453251e-02	7.19790522e-02	4.18365314e-02	3.01425208e-02
2379            	1.68476760e-03	1.75885189e-02	6.70451175e-02	3.52073264e-02	3.18377912e-02
2380            	5.98046028e-03	-1.15816946e-02	7.21569868e-02	4.20589537e-02	3.00980331e-02
2381            	1.54898324e-03	1.74995221e-02	6.66941933e-02	3.48960799e-02	3.17981134e-02
2382            	6.08132163e-03	-1.15562822e-02	7.23378053e-02	4.22502243e-02	3.00875810e-02
2383            	1.47953733e-03	1.74641943e-02	6.67030201e-02	3.48310474e-02	3.18719727e-02
2384            	6.14754400e-03	-1.15385696e-02	7.25796699e-02	4.24373789e-02	3.01422910e-02
2385            	1.45351683e-03	1.74410401e-02	6.68085088e-02	3.48577712e-02	3.19507376e-02
2386            	6.18024871e-03	-1.15481950e-02	7.25370794e-02	4.24487884e-02	3.00882910e-02
2387            	1.40432651e-03	1.74731743e-02	6.67425269e-02	3.47755900e-02	3.19669369e-02
2388            	6.13993756e-03	-1.16117916e-02	7.24354675e-02	4.23576713e-02	3.00777962e-02
2389            	1.51640949e-03	1.75411675e-02	6.68003394e-02	3.49165792e-02	3.18837602e-02
2390            	5.99627077e-03	-1.17201927e-02	7.22757807e-02	4.21341611e-02	3.01416196e-02
2391            	1.70213703e-03	1.76908939e-02	6.72390247e-02	3.53216494e-02	3.19173753e-02
2392            	5.76592157e-03	-1.17528694e-02	7.18766630e-02	4.17042531e-02	3.01724099e-02
2393            	1.84986112e-03	1.76644590e-02	6.72516596e-02	3.54756909e-02	3.17759687e-02
2394            	5.69915918e-03	-1.17250193e-02	7.18956574e-02	4.16469879e-02	3.02486695e-02
2395            	1.91520115e-03	1.76277691e-02	6.73472040e-02	3.55888032e-02	3.17584009e-02
2396            	5.70159665e-03	-1.17016441e-02	7.19462404e-02	4.16747169e-02	3.02715236e-02
2397            	1.88717825e-03	1.76195865e-02	6.73648348e-02	3.55695956e-02	3.17952391e-02
2398            	5.76672321e-03	-1.16765390e-02	7.19153133e-02	4.17243799e-02	3.01909334e-02
2399            	1.78266675e-03	1.75451313e-02	6.72160591e-02	3.53906963e-02	3.18253628e-02
2400            	5.94706671e-03	-1.15835629e-02	7.22951836e-02	4.20946585e-02	3.02005251e-02
2401            	1.62773408e-03	1.74956363e-02	6.70549425e-02	3.51552053e-02	3.18997372e-02
2402            	6.10161596e-03	-1.15444452e-02	7.24219853e-02	4.23126086e-02	3.01093767e-02
2403            	1.45119802e-03	1.74304989e-02	6.65910953e-02	3.47467457e-02	3.18443496e-02
2404            	6.17416384e-03	-1.15172375e-02	7.26224893e-02	4.24854085e-02	3.01370808e-02
2405            	1.44351095e-03	1.74163868e-02	6.67770646e-02	3.48320432e-02	3.19450213e-02
2406            	6.17860672e-03	-1.15315894e-02	7.24387835e-02	4.23979985e-02	3.00407850e-02
2407            	1.44635918e-03	1.74133078e-02	6.66369112e-02	3.47648148e-02	3.18720964e-02
2408            	6.16451344e-03	-1.15346641e-02	7.24800763e-02	4.24045516e-02	3.00755247e-02
2409            	1.47524349e-03	1.74764376e-02	6.67838657e-02	3.48671763e-02	3.19166894e-02
2410            	6.08198231e-03	-1.15814076e-02	7.23051403e-02	4.22345524e-02	3.00705878e-02
2411            	1.59404813e-03	1.75424406e-02	6.69018054e-02	3.50449508e-02	3.18568546e-02
2412            	5.93070785e-03	-1.16535937e-02	7.20668780e-02	4.19641469e-02	3.01027312e-02
2413            	1.74727356e-03	1.76492490e-02	6.71074496e-02	3.53009984e-02	3.18064512e-02
2414            	5.77184428e-03	-1.16992279e-02	7.18656261e-02	4.17046573e-02	3.01609688e-02
2415            	1.89581778e-03	1.76530323e-02	6.73258128e-02	3.55587242e-02	3.17670886e-02
2416            	5.75020442e-03	-1.17239513e-02	7.18015158e-02	4.16509623e-02	3.01505535e-02
2417            	1.88063650e-03	1.76472180e-02	6.73477972e-02	3.55545351e-02	3.17932621e-02
2418            	5.78033045e-03	-1.16933227e-02	7.17926940e-02	4.16766775e-02	3.01160166e-02
2419            	1.79497563e-03	1.75935853e-02	6.71901342e-02	3.53900428e-02	3.18000915e-02
2420            	5.89211397e-03	-1.16167737e-02	7.21144446e-02	4.19493363e-02	3.01651083e-02
2421            	1.70903535e-03	1.75560506e-02	6.71782888e-02	3.52981797e-02	3.18801090e-02
2422            	6.02663762e-03	-1.15685080e-02	7.23443524e-02	4.21988138e-02	3.01455386e-02
2423            	1.59354111e-03	1.75140932e-02	6.71368475e-02	3.51619649e-02	3.19748826e-02
2424            	6.11143787e-03	-1.15326119e-02	7.23612989e-02	4.22920873e-02	3.00692116e-02
2425            	1.45657855e-03	1.74558055e-02	6.68244925e-02	3.48688248e-02	3.19556677e-02
2426            	6.19114847e-03	-1.15277243e-02	7.24466454e-02	4.24144712e-02	3.00321742e-02
2427            	1.39997298e-03	1.74516615e-02	6.65532015e-02	3.46765737e-02	3.18766278e-02
2428            	6.14337812e-03	-1.15396226e-02	7.25854325e-02	4.24360944e-02	3.01493381e-02
2429            	1.51188837e-03	1.75134042e-02	6.68960284e-02	3.49599026e-02	3.19361258e-02
2430            	6.02497042e-03	-1.16021759e-02	7.24823420e-02	4.22661414e-02	3.02162006e-02
2431            	1.64542690e-03	1.75741184e-02	6.70825022e-02	3.51866780e-02	3.18958242e-02
2432            	5.87936480e-03	-1.16706765e-02	7.22486269e-02	4.20036782e-02	3.02449486e-02
2433            	1.81160527e-03	1.76296335e-02	6.73348327e-02	3.54790216e-02	3.18558111e-02
2434            	5.70319561e-03	-1.17390180e-02	7.18938021e-02	4.16500966e-02	3.02437054e-02
2435            	1.96974709e-03	1.77112850e-02	6.75668614e-02	3.57531778e-02	3.18136836e-02
2436            	5.57736445e-03	-1.17604734e-02	7.17259369e-02	4.14403329e-02	3.02856040e-02
2437            	2.02675157e-03	1.77275837e-02	6.75443556e-02	3.57989294e-02	3.17454262e-02
2438            	5.56613421e-03	-1.17506283e-02	7.17258167e-02	4.14290426e-02	3.02967741e-02
2439            	1.98569536e-03	1.76489960e-02	6.74790502e-02	3.57252204e-02	3.17538297e-02
2440            	5.71574635e-03	-1.16799367e-02	7.19015241e-02	4.16665084e-02	3.02350157e-02
2441            	1.82888665e-03	1.75418321e-02	6.71898493e-02	3.54238113e-02	3.17660380e-02
2442            	5.89112454e-03	-1.15483123e-02	7.23240912e-02	4.20531701e-02	3.02709211e-02
2443            	1.69397003e-03	1.74866169e-02	6.71346340e-02	3.52612870e-02	3.18733469e-02
2444            	5.99945157e-03	-1.15095288e-02	7.23986373e-02	4.21987702e-02	3.01998671e-02
2445            	1.59600127e-03	1.74578788e-02	6.70803828e-02	3.51361927e-02	3.19441901e-02
2446            	6.07047733e-03	-1.15191193e-02	7.24105255e-02	4.22757401e-02	3.01347854e-02
2447            	1.53987980e-03	1.74387865e-02	6.70047698e-02	3.50422647e-02	3.19625051e-02
2448            	6.07723018e-03	-1.14951594e-02	7.24174400e-02	4.22859502e-02	3.01314898e-02
2449            	1.52520205e-03	1.74208080e-02	6.68797893e-02	3.49650967e-02	3.19146926e-02
2450            	6.02915409e-03	-1.15385262e-02	7.23576793e-02	4.22079937e-02	3.01496856e-02
2451            	1.62663492e-03	1.74829745e-02	6.70371819e-02	3.51452259e-02	3.18919561e-02
2452            	5.87735248e-03	-1.16234505e-02	7.21209690e-02	4.19378370e-02	3.01831320e-02
2453            	1.81624823e-03	1.75507419e-02	6.71819927e-02	3.54072446e-02	3.17747481e-02
2454            	5.69914485e-03	-1.17066098e-02	7.19304186e-02	4.16643541e-02	3.02660644e-02
2455            	1.98691664e-03	1.76556203e-02	6.75540525e-02	3.57639429e-02	3.17901096e-02
2456            	5.59929315e-03	-1.17849463e-02	7.17239749e-02	4.14612806e-02	3.02626943e-02
2457            	2.02524706e-03	1.77464487e-02	6.75808352e-02	3.58156647e-02	3.17651706e-02
2458            	5.59552545e-03	-1.18074271e-02	7.16996089e-02	4.14453299e-02	3.02542790e-02
2459            	1.94507327e-03	1.77245946e-02	6.74593584e-02	3.56747525e-02	3.17846059e-02
2460            	5.70075782e-03	-1.17669531e-02	7.19319925e-02	4.16667541e-02	3.02652384e-02
2461            	1.82108792e-03	1.76922547e-02	6.73873032e-02	3.55147395e-02	3.18725637e-02
2462            	5.92599471e-03	-1.17120254e-02	7.22735535e-02	4.20627715e-02	3.02107821e-02
2463            	1.65129734e-03	1.76388920e-02	6.73072802e-02	3.53049375e-02	3.20023428e-02
2464            	6.09245412e-03	-1.16243836e-02	7.24987000e-02	4.23418041e-02	3.01568959e-02
2465            	1.45553521e-03	1.75636911e-02	6.69363660e-02	3.49237182e-02	3.20126478e-02
2466            	6.18945254e-03	-1.15759270e-02	7.26558552e-02	4.25173801e-02	3.01384751e-02
2467            	1.36590205e-03	1.75355469e-02	6.68012444e-02	3.47665242e-02	3.20347201e-02
2468            	6.24424928e-03	-1.15966053e-02	7.26907606e-02	4.25896296e-02	3.01011310e-02
2469            	1.30947508e-03	1.75432311e-02	6.65555398e-02	3.45872450e-02	3.19682948e-02
2470            	6.25141004e-03	-1.16451123e-02	7.26850257e-02	4.25939229e-02	3.00911028e-02
2471            	1.32908752e-03	1.76038569e-02	6.66785049e-02	3.46683400e-02	3.20101649e-02
2472            	6.16068521e-03	-1.16872655e-02	7.25589623e-02	4.24401664e-02	3.01187959e-02
2473            	1.46706532e-03	1.76411353e-02	6.68093923e-02	3.48717615e-02	3.19376308e-02
2474            	6.02089103e-03	-1.17603065e-02	7.24641783e-02	4.22529802e-02	3.02111981e-02
2475            	1.67508582e-03	1.77508150e-02	6.72557588e-02	3.53029652e-02	3.19527936e-02
2476            	5.82559600e-03	-1.18235883e-02	7.21536151e-02	4.19024036e-02	3.02512115e-02
2477            	1.81622718e-03	1.77862877e-02	6.74694084e-02	3.55509314e-02	3.19184770e-02
2478            	5.72597321e-03	-1.17806644e-02	7.21020531e-02	4.17769998e-02	3.03250533e-02
2479            	1.80187422e-03	1.77191158e-02	6.72101227e-02	3.54069356e-02	3.18031872e-02
2480            	5.75369038e-03	-1.17400176e-02	7.20676327e-02	4.17875068e-02	3.02801260e-02
2481            	1.72891977e-03	1.76509351e-02	6.69775500e-02	3.52176948e-02	3.17598552e-02
2482            	5.82812714e-03	-1.16675792e-02	7.20595691e-02	4.18579117e-02	3.02016574e-02
2483            	1.70021389e-03	1.75102148e-02	6.69237780e-02	3.51621029e-02	3.17616751e-02
2484            	5.99832151e-03	-1.15657166e-02	7.24610675e-02	4.22288553e-02	3.02322122e-02
2485            	1.53542106e-03	1.74945910e-02	6.68914403e-02	3.49811412e-02	3.19102991e-02
2486            	6.13901352e-03	-1.15230023e-02	7.26005071e-02	4.24392671e-02	3.01612401e-02
2487            	1.39811409e-03	1.74337213e-02	6.66060275e-02	3.47011278e-02	3.19048996e-02
2488            	6.21952748e-03	-1.15234490e-02	7.26572769e-02	4.25481660e-02	3.01091110e-02
2489            	1.35155270e-03	1.74200838e-02	6.65089542e-02	3.46060298e-02	3.19029244e-02
2490            	6.21864990e-03	-1.15393414e-02	7.26380517e-02	4.25376758e-02	3.01003760e-02
2491            	1.39432675e-03	1.74632025e-02	6.66471665e-02	3.47179100e-02	3.19292565e-02
2492            	6.13877377e-03	-1.15882543e-02	7.25176899e-02	4.23976187e-02	3.01200712e-02
2493            	1.46307207e-03	1.75296421e-02	6.67693123e-02	3.48477282e-02	3.19215841e-02
2494            	6.02109868e-03	-1.16268472e-02	7.24716774e-02	4.22569374e-02	3.02147400e-02
2495            	1.58886413e-03	1.75806180e-02	6.69144752e-02	3.50461017e-02	3.18683735e-02
2496            	5.89604339e-03	-1.16957914e-02	7.22874965e-02	4.20397916e-02	3.02477049e-02
2497            	1.74507463e-03	1.76138361e-02	6.70882057e-02	3.52891775e-02	3.17990282e-02
2498            	5.78407635e-03	-1.17528647e-02	7.21456393e-02	4.18568960e-02	3.02887433e-02
2499            	1.83932912e-03	1.76729901e-02	6.73041354e-02	3.54913968e-02	3.18127386e-02
2500            	5.74636491e-03	-1.17544340e-02	7.21338357e-02	4.18132827e-02	3.03205529e-02
2501            	1.79637056e-03	1.76693249e-02	6.73179049e-02	3.54553230e-02	3.18625819e-02
2502            	5.84014202e-03	-1.17316955e-02	7.22936259e-02	4.19869550e-02	3.03066709e-02
2503            	1.71918870e-03	1.76079926e-02	6.73798136e-02	3.54090955e-02	3.19707181e-02
2504            	5.98165943e-03	-1.16581681e-02	7.24751210e-02	4.22192199e-02	3.02559011e-02
2505            	1.59695414e-03	1.75288143e-02	6.70454321e-02	3.51196702e-02	3.19257619e-02
2506            	6.09991706e-03	-1.16098721e-02	7.26196912e-02	4.24097627e-02	3.02099286e-02
2507            	1.48165559e-03	1.74685478e-02	6.69584306e-02	3.49608709e-02	3.19975597e-02
2508            	6.16450453e-03	-1.15296296e-02	7.28288139e-02	4.25789115e-02	3.02499024e-02
