# Force coefficients
# liftDir       : (-8.71556741e-02 9.96194704e-01 0.00000000e+00)
# dragDir       : (9.96194704e-01 8.71556741e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 3.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
2429            	-1.12469666e-03	2.26501366e-03	3.78278260e-02	1.77892163e-02	2.00386096e-02
2430            	-1.12570609e-03	2.26464109e-03	3.78252106e-02	1.77868992e-02	2.00383114e-02
2431            	-1.12492138e-03	2.26495720e-03	3.78266546e-02	1.77884059e-02	2.00382487e-02
2432            	-1.12571796e-03	2.26465631e-03	3.78245080e-02	1.77865360e-02	2.00379719e-02
2433            	-1.12492452e-03	2.26497034e-03	3.78260455e-02	1.77880982e-02	2.00379473e-02
2434            	-1.12593406e-03	2.26459772e-03	3.78234315e-02	1.77857817e-02	2.00376498e-02
2435            	-1.12514804e-03	2.26491430e-03	3.78248804e-02	1.77872922e-02	2.00375882e-02
2436            	-1.12594464e-03	2.26461336e-03	3.78227354e-02	1.77854231e-02	2.00373124e-02
2437            	-1.12515005e-03	2.26492777e-03	3.78242776e-02	1.77869888e-02	2.00372889e-02
2438            	-1.12615980e-03	2.26455506e-03	3.78216650e-02	1.77846727e-02	2.00369923e-02
2439            	-1.12537246e-03	2.26487207e-03	3.78231191e-02	1.77861871e-02	2.00369320e-02
2440            	-1.12616914e-03	2.26457105e-03	3.78209758e-02	1.77843188e-02	2.00366571e-02
2441            	-1.12537338e-03	2.26488584e-03	3.78225230e-02	1.77858881e-02	2.00366349e-02
2442            	-1.12638337e-03	2.26451300e-03	3.78199118e-02	1.77835725e-02	2.00363392e-02
2443            	-1.12559470e-03	2.26483044e-03	3.78213712e-02	1.77850909e-02	2.00362803e-02
2444            	-1.12639149e-03	2.26452932e-03	3.78192297e-02	1.77832234e-02	2.00360064e-02
2445            	-1.12559453e-03	2.26484448e-03	3.78207820e-02	1.77847965e-02	2.00359855e-02
2446            	-1.12660480e-03	2.26447150e-03	3.78181722e-02	1.77824813e-02	2.00356909e-02
2447            	-1.12581476e-03	2.26478938e-03	3.78196372e-02	1.77840038e-02	2.00356334e-02
2448            	-1.12661167e-03	2.26448815e-03	3.78174976e-02	1.77821371e-02	2.00353605e-02
2449            	-1.12581348e-03	2.26480369e-03	3.78190552e-02	1.77837141e-02	2.00353411e-02
2450            	-1.12682402e-03	2.26443056e-03	3.78164469e-02	1.77813994e-02	2.00350475e-02
2451            	-1.12603258e-03	2.26474888e-03	3.78179176e-02	1.77829262e-02	2.00349914e-02
2452            	-1.12682963e-03	2.26444753e-03	3.78157798e-02	1.77810603e-02	2.00347196e-02
2453            	-1.12603017e-03	2.26476345e-03	3.78173429e-02	1.77826413e-02	2.00347016e-02
2454            	-1.12704101e-03	2.26439016e-03	3.78147361e-02	1.77803271e-02	2.00344091e-02
2455            	-1.12624814e-03	2.26470893e-03	3.78162126e-02	1.77818582e-02	2.00343544e-02
2456            	-1.12704533e-03	2.26440745e-03	3.78140768e-02	1.77799930e-02	2.00340837e-02
2457            	-1.12624457e-03	2.26472377e-03	3.78156454e-02	1.77815781e-02	2.00340673e-02
2458            	-1.12725573e-03	2.26435031e-03	3.78130401e-02	1.77792643e-02	2.00337758e-02
2459            	-1.12646140e-03	2.26466953e-03	3.78145226e-02	1.77807999e-02	2.00337227e-02
2460            	-1.12725877e-03	2.26436791e-03	3.78123885e-02	1.77789355e-02	2.00334530e-02
2461            	-1.12645668e-03	2.26468464e-03	3.78139628e-02	1.77805247e-02	2.00334381e-02
2462            	-1.12746822e-03	2.26431097e-03	3.78113589e-02	1.77782112e-02	2.00331477e-02
2463            	-1.12667240e-03	2.26463066e-03	3.78128474e-02	1.77797513e-02	2.00330961e-02
2464            	-1.12747000e-03	2.26432887e-03	3.78107151e-02	1.77778875e-02	2.00328275e-02
2465            	-1.12666655e-03	2.26464601e-03	3.78122952e-02	1.77794811e-02	2.00328142e-02
2466            	-1.12767851e-03	2.26427213e-03	3.78096925e-02	1.77771678e-02	2.00325248e-02
2467            	-1.12688120e-03	2.26459229e-03	3.78111871e-02	1.77787124e-02	2.00324748e-02
2468            	-1.12767909e-03	2.26429030e-03	3.78090564e-02	1.77768491e-02	2.00322073e-02
2469            	-1.12687426e-03	2.26460787e-03	3.78106424e-02	1.77784469e-02	2.00321954e-02
2470            	-1.12788673e-03	2.26423372e-03	3.78080407e-02	1.77761336e-02	2.00319071e-02
2471            	-1.12708789e-03	2.26455436e-03	3.78095415e-02	1.77776828e-02	2.00318586e-02
2472            	-1.12788614e-03	2.26425215e-03	3.78074121e-02	1.77758199e-02	2.00315922e-02
2473            	-1.12707990e-03	2.26457016e-03	3.78090040e-02	1.77774221e-02	2.00315819e-02
2474            	-1.12809295e-03	2.26419572e-03	3.78064032e-02	1.77751086e-02	2.00312945e-02
2475            	-1.12729255e-03	2.26451686e-03	3.78079101e-02	1.77766625e-02	2.00312476e-02
2476            	-1.12809125e-03	2.26421438e-03	3.78057819e-02	1.77747997e-02	2.00309822e-02
2477            	-1.12728356e-03	2.26453284e-03	3.78073798e-02	1.77764063e-02	2.00309734e-02
2478            	-1.12829728e-03	2.26415808e-03	3.78047796e-02	1.77740925e-02	2.00306871e-02
2479            	-1.12749530e-03	2.26447973e-03	3.78062928e-02	1.77756511e-02	2.00306417e-02
2480            	-1.12829451e-03	2.26417695e-03	3.78041655e-02	1.77737882e-02	2.00303772e-02
2481            	-1.12748534e-03	2.26449589e-03	3.78057694e-02	1.77753994e-02	2.00303700e-02
2482            	-1.12849980e-03	2.26412078e-03	3.78031696e-02	1.77730850e-02	2.00300846e-02
2483            	-1.12769618e-03	2.26444295e-03	3.78046891e-02	1.77746484e-02	2.00300407e-02
2484            	-1.12849598e-03	2.26413985e-03	3.78025626e-02	1.77727853e-02	2.00297773e-02
2485            	-1.12768280e-03	2.26445789e-03	3.78041903e-02	1.77744124e-02	2.00297780e-02
2486            	-1.12868882e-03	2.26408649e-03	3.78016171e-02	1.77721197e-02	2.00294974e-02
2487            	-1.12788040e-03	2.26441130e-03	3.78031535e-02	1.77736963e-02	2.00294571e-02
2488            	-1.12868304e-03	2.26410740e-03	3.78010236e-02	1.77718288e-02	2.00291949e-02
2489            	-1.12787100e-03	2.26442523e-03	3.78026501e-02	1.77734540e-02	2.00291960e-02
2490            	-1.12888097e-03	2.26405217e-03	3.78000681e-02	1.77711531e-02	2.00289150e-02
2491            	-1.12807169e-03	2.26437710e-03	3.78016077e-02	1.77727322e-02	2.00288756e-02
2492            	-1.12887528e-03	2.26407257e-03	3.77994771e-02	1.77708633e-02	2.00286138e-02
2493            	-1.12806116e-03	2.26439102e-03	3.78011108e-02	1.77724942e-02	2.00286165e-02
2494            	-1.12907185e-03	2.26401757e-03	3.77985293e-02	1.77701928e-02	2.00283365e-02
2495            	-1.12827619e-03	2.26434146e-03	3.78000516e-02	1.77717496e-02	2.00283020e-02
2496            	-1.12911175e-03	2.26402868e-03	3.77978594e-02	1.77698179e-02	2.00280414e-02
2497            	-1.12833283e-03	2.26433703e-03	3.77994194e-02	1.77713769e-02	2.00280425e-02
2498            	-1.12937226e-03	2.26395724e-03	3.77967770e-02	1.77690162e-02	2.00277608e-02
2499            	-1.12860758e-03	2.26426402e-03	3.77982134e-02	1.77704991e-02	2.00277143e-02
2500            	-1.12944135e-03	2.26394995e-03	3.77960119e-02	1.77685646e-02	2.00274473e-02
2501            	-1.12862808e-03	2.26427033e-03	3.77976429e-02	1.77701933e-02	2.00274495e-02
2502            	-1.12963908e-03	2.26390070e-03	3.77950589e-02	1.77678904e-02	2.00271685e-02
2503            	-1.12885177e-03	2.26421626e-03	3.77965438e-02	1.77694201e-02	2.00271237e-02
2504            	-1.12967806e-03	2.26390555e-03	3.77943566e-02	1.77675002e-02	2.00268564e-02
2505            	-1.12886246e-03	2.26422719e-03	3.77959925e-02	1.77691338e-02	2.00268587e-02
2506            	-1.12989259e-03	2.26384678e-03	3.77933650e-02	1.77667899e-02	2.00265751e-02
2507            	-1.12908283e-03	2.26417441e-03	3.77949066e-02	1.77683705e-02	2.00265361e-02
2508            	-1.12990893e-03	2.26386276e-03	3.77927193e-02	1.77664507e-02	2.00262686e-02
2509            	-1.12909461e-03	2.26418348e-03	3.77943491e-02	1.77680799e-02	2.00262691e-02
2510            	-1.13012933e-03	2.26380120e-03	3.77917079e-02	1.77657246e-02	2.00259833e-02
2511            	-1.12931581e-03	2.26412977e-03	3.77932567e-02	1.77673125e-02	2.00259442e-02
2512            	-1.13014004e-03	2.26381822e-03	3.77910734e-02	1.77653966e-02	2.00256767e-02
2513            	-1.12932083e-03	2.26414028e-03	3.77927152e-02	1.77670368e-02	2.00256784e-02
2514            	-1.13035403e-03	2.26375817e-03	3.77900783e-02	1.77646851e-02	2.00253932e-02
2515            	-1.12953644e-03	2.26408802e-03	3.77916376e-02	1.77662824e-02	2.00253552e-02
2516            	-1.13036108e-03	2.26377602e-03	3.77894541e-02	1.77643660e-02	2.00250881e-02
2517            	-1.12953841e-03	2.26409920e-03	3.77911048e-02	1.77660140e-02	2.00250908e-02
2518            	-1.13057299e-03	2.26371631e-03	3.77884652e-02	1.77636596e-02	2.00248056e-02
2519            	-1.12975174e-03	2.26404732e-03	3.77900340e-02	1.77652652e-02	2.00247687e-02
2520            	-1.13057571e-03	2.26373521e-03	3.77878529e-02	1.77633508e-02	2.00245022e-02
2521            	-1.12974936e-03	2.26405958e-03	3.77895140e-02	1.77650076e-02	2.00245064e-02
2522            	-1.13077044e-03	2.26368418e-03	3.77869084e-02	1.77626837e-02	2.00242246e-02
2523            	-1.12996559e-03	2.26400519e-03	3.77884393e-02	1.77642541e-02	2.00241852e-02
2524            	-1.13079153e-03	2.26369268e-03	3.77862560e-02	1.77623365e-02	2.00239195e-02
2525            	-1.12995658e-03	2.26402026e-03	3.77879407e-02	1.77640138e-02	2.00239269e-02
2526            	-1.13097736e-03	2.26364448e-03	3.77853384e-02	1.77616918e-02	2.00236466e-02
2527            	-1.13016884e-03	2.26396677e-03	3.77868803e-02	1.77632713e-02	2.00236090e-02
2528            	-1.13099643e-03	2.26365343e-03	3.77846947e-02	1.77613509e-02	2.00233438e-02
2529            	-1.13015947e-03	2.26398180e-03	3.77863864e-02	1.77630337e-02	2.00233527e-02
2530            	-1.13118212e-03	2.26360516e-03	3.77837813e-02	1.77607085e-02	2.00230728e-02
2531            	-1.13037014e-03	2.26392863e-03	3.77853340e-02	1.77622968e-02	2.00230371e-02
2532            	-1.13120030e-03	2.26361401e-03	3.77831444e-02	1.77603719e-02	2.00227725e-02
2533            	-1.13036031e-03	2.26394337e-03	3.77848454e-02	1.77620624e-02	2.00227830e-02
2534            	-1.13138787e-03	2.26356460e-03	3.77822303e-02	1.77597273e-02	2.00225030e-02
2535            	-1.13057292e-03	2.26388907e-03	3.77837920e-02	1.77613231e-02	2.00224689e-02
2536            	-1.13140435e-03	2.26357359e-03	3.77816012e-02	1.77593963e-02	2.00222050e-02
2537            	-1.13056112e-03	2.26390403e-03	3.77833125e-02	1.77610951e-02	2.00222174e-02
2538            	-1.13159032e-03	2.26352440e-03	3.77806954e-02	1.77587574e-02	2.00219380e-02
2539            	-1.13077137e-03	2.26385031e-03	3.77822694e-02	1.77603634e-02	2.00219061e-02
2540            	-1.13160693e-03	2.26353301e-03	3.77800708e-02	1.77584285e-02	2.00216423e-02
2541            	-1.13076059e-03	2.26386453e-03	3.77817912e-02	1.77601350e-02	2.00216562e-02
2542            	-1.13179696e-03	2.26348194e-03	3.77791583e-02	1.77577822e-02	2.00213761e-02
2543            	-1.13097463e-03	2.26380906e-03	3.77807414e-02	1.77593961e-02	2.00213454e-02
2544            	-1.13181125e-03	2.26349093e-03	3.77785413e-02	1.77574594e-02	2.00210819e-02
2545            	-1.13096091e-03	2.26382386e-03	3.77802736e-02	1.77591759e-02	2.00210977e-02
2546            	-1.13199843e-03	2.26344060e-03	3.77776395e-02	1.77568213e-02	2.00208182e-02
2547            	-1.13116544e-03	2.26377152e-03	3.77792558e-02	1.77584625e-02	2.00207933e-02
2548            	-1.13200961e-03	2.26345073e-03	3.77770414e-02	1.77565111e-02	2.00205303e-02
2549            	-1.13115812e-03	2.26378403e-03	3.77787765e-02	1.77582301e-02	2.00205463e-02
2550            	-1.13220661e-03	2.26339641e-03	3.77761160e-02	1.77558514e-02	2.00202646e-02
2551            	-1.13136971e-03	2.26372872e-03	3.77777412e-02	1.77575009e-02	2.00202403e-02
2552            	-1.13221391e-03	2.26340672e-03	3.77755304e-02	1.77555513e-02	2.00199791e-02
2553            	-1.13135771e-03	2.26374202e-03	3.77772817e-02	1.77572831e-02	2.00199986e-02
2554            	-1.13240588e-03	2.26335446e-03	3.77746235e-02	1.77549059e-02	2.00197176e-02
2555            	-1.13156271e-03	2.26368948e-03	3.77762655e-02	1.77565700e-02	2.00196954e-02
2556            	-1.13241517e-03	2.26336428e-03	3.77740351e-02	1.77546024e-02	2.00194327e-02
2557            	-1.13155193e-03	2.26370189e-03	3.77758074e-02	1.77563518e-02	2.00194556e-02
2558            	-1.13261780e-03	2.26330774e-03	3.77731091e-02	1.77539367e-02	2.00191723e-02
2559            	-1.13177232e-03	2.26364380e-03	3.77747537e-02	1.77556045e-02	2.00191491e-02
2560            	-1.13262255e-03	2.26331881e-03	3.77725265e-02	1.77536407e-02	2.00188858e-02
2561            	-1.13175331e-03	2.26365853e-03	3.77743153e-02	1.77554043e-02	2.00189110e-02
2562            	-1.13281494e-03	2.26326584e-03	3.77716282e-02	1.77529991e-02	2.00186290e-02
2563            	-1.13196054e-03	2.26360564e-03	3.77732974e-02	1.77546882e-02	2.00186092e-02
2564            	-1.13282264e-03	2.26327621e-03	3.77710429e-02	1.77526988e-02	2.00183441e-02
2565            	-1.13194963e-03	2.26361742e-03	3.77728393e-02	1.77544700e-02	2.00183693e-02
2566            	-1.13303649e-03	2.26321504e-03	3.77700907e-02	1.77520089e-02	2.00180818e-02
2567            	-1.13217881e-03	2.26355634e-03	3.77717626e-02	1.77537025e-02	2.00180601e-02
2568            	-1.13303534e-03	2.26322798e-03	3.77695180e-02	1.77517236e-02	2.00177943e-02
2569            	-1.13215555e-03	2.26357174e-03	3.77713334e-02	1.77535111e-02	2.00178222e-02
2570            	-1.13322974e-03	2.26317402e-03	3.77686158e-02	1.77510781e-02	2.00175376e-02
2571            	-1.13236092e-03	2.26352011e-03	3.77703189e-02	1.77527986e-02	2.00175204e-02
2572            	-1.13323757e-03	2.26318457e-03	3.77680272e-02	1.77507760e-02	2.00172512e-02
2573            	-1.13235489e-03	2.26352963e-03	3.77698449e-02	1.77525675e-02	2.00172773e-02
2574            	-1.13346429e-03	2.26311839e-03	3.77670400e-02	1.77500557e-02	2.00169843e-02
2575            	-1.13259462e-03	2.26346502e-03	3.77687362e-02	1.77517735e-02	2.00169627e-02
2576            	-1.13346042e-03	2.26313224e-03	3.77664649e-02	1.77497720e-02	2.00166928e-02
2577            	-1.13256936e-03	2.26348060e-03	3.77683055e-02	1.77515834e-02	2.00167221e-02
2578            	-1.13365253e-03	2.26307918e-03	3.77655640e-02	1.77491295e-02	2.00164345e-02
2579            	-1.13277026e-03	2.26343122e-03	3.77672973e-02	1.77508784e-02	2.00164189e-02
2580            	-1.13366363e-03	2.26308905e-03	3.77649621e-02	1.77488174e-02	2.00161447e-02
2581            	-1.13277172e-03	2.26343815e-03	3.77667970e-02	1.77506268e-02	2.00161702e-02
2582            	-1.13389607e-03	2.26302090e-03	3.77639524e-02	1.77480801e-02	2.00158723e-02
2583            	-1.13301671e-03	2.26337186e-03	3.77656673e-02	1.77498169e-02	2.00158503e-02
2584            	-1.13389213e-03	2.26303499e-03	3.77633685e-02	1.77477921e-02	2.00155764e-02
2585            	-1.13299131e-03	2.26338753e-03	3.77652287e-02	1.77496230e-02	2.00156057e-02
2586            	-1.13408475e-03	2.26298210e-03	3.77624590e-02	1.77471447e-02	2.00153142e-02
2587            	-1.13319405e-03	2.26333801e-03	3.77642077e-02	1.77489098e-02	2.00152979e-02
2588            	-1.13409192e-03	2.26299388e-03	3.77618576e-02	1.77468369e-02	2.00150207e-02
2589            	-1.13319295e-03	2.26334616e-03	3.77637065e-02	1.77486603e-02	2.00150462e-02
2590            	-1.13432371e-03	2.26292650e-03	3.77608435e-02	1.77460980e-02	2.00147454e-02
2591            	-1.13343809e-03	2.26328040e-03	3.77625692e-02	1.77478465e-02	2.00147227e-02
2592            	-1.13431621e-03	2.26294238e-03	3.77602607e-02	1.77458141e-02	2.00144465e-02
2593            	-1.13341053e-03	2.26329718e-03	3.77621298e-02	1.77476544e-02	2.00144754e-02
2594            	-1.13450480e-03	2.26289148e-03	3.77593558e-02	1.77451731e-02	2.00141827e-02
2595            	-1.13360864e-03	2.26324988e-03	3.77611153e-02	1.77469490e-02	2.00141663e-02
2596            	-1.13451081e-03	2.26290423e-03	3.77587530e-02	1.77448657e-02	2.00138873e-02
2597            	-1.13360814e-03	2.26325823e-03	3.77606078e-02	1.77466957e-02	2.00139120e-02
2598            	-1.13474154e-03	2.26283761e-03	3.77577365e-02	1.77441267e-02	2.00136098e-02
2599            	-1.13385178e-03	2.26319337e-03	3.77594701e-02	1.77458833e-02	2.00135868e-02
2600            	-1.13473087e-03	2.26285503e-03	3.77571578e-02	1.77438480e-02	2.00133098e-02
2601            	-1.13382123e-03	2.26321155e-03	3.77590349e-02	1.77456962e-02	2.00133387e-02
2602            	-1.13491898e-03	2.26280465e-03	3.77562516e-02	1.77432068e-02	2.00130448e-02
2603            	-1.13401925e-03	2.26316469e-03	3.77580179e-02	1.77449897e-02	2.00130282e-02
2604            	-1.13491937e-03	2.26281976e-03	3.77556595e-02	1.77429104e-02	2.00127491e-02
2605            	-1.13401340e-03	2.26317520e-03	3.77575225e-02	1.77447479e-02	2.00127747e-02
2606            	-1.13514871e-03	2.26275401e-03	3.77546468e-02	1.77421747e-02	2.00124721e-02
2607            	-1.13425566e-03	2.26311126e-03	3.77563877e-02	1.77439382e-02	2.00124495e-02
2608            	-1.13513396e-03	2.26277317e-03	3.77540772e-02	1.77419047e-02	2.00121726e-02
2609            	-1.13422202e-03	2.26313071e-03	3.77559607e-02	1.77437584e-02	2.00122024e-02
2610            	-1.13531722e-03	2.26272482e-03	3.77531843e-02	1.77412749e-02	2.00119094e-02
2611            	-1.13441373e-03	2.26308641e-03	3.77549614e-02	1.77430670e-02	2.00118944e-02
2612            	-1.13531819e-03	2.26273998e-03	3.77525942e-02	1.77409789e-02	2.00116153e-02
2613            	-1.13441012e-03	2.26309629e-03	3.77544623e-02	1.77428210e-02	2.00116413e-02
2614            	-1.13554679e-03	2.26267452e-03	3.77515842e-02	1.77402453e-02	2.00113389e-02
2615            	-1.13465064e-03	2.26303296e-03	3.77533342e-02	1.77420165e-02	2.00113177e-02
2616            	-1.13553051e-03	2.26269427e-03	3.77510217e-02	1.77399804e-02	2.00110414e-02
2617            	-1.13461520e-03	2.26305308e-03	3.77529147e-02	1.77418422e-02	2.00110726e-02
2618            	-1.13571669e-03	2.26264487e-03	3.77501247e-02	1.77393457e-02	2.00107791e-02
2619            	-1.13481074e-03	2.26300744e-03	3.77519082e-02	1.77411434e-02	2.00107649e-02
2620            	-1.13571072e-03	2.26266245e-03	3.77495529e-02	1.77390657e-02	2.00104872e-02
2621            	-1.13479949e-03	2.26301997e-03	3.77514324e-02	1.77409167e-02	2.00105157e-02
2622            	-1.13593864e-03	2.26259740e-03	3.77485508e-02	1.77383368e-02	2.00102141e-02
2623            	-1.13503969e-03	2.26295697e-03	3.77503094e-02	1.77401150e-02	2.00101944e-02
2624            	-1.13591851e-03	2.26261852e-03	3.77480013e-02	1.77380821e-02	2.00099192e-02
2625            	-1.13500179e-03	2.26297790e-03	3.77499010e-02	1.77399487e-02	2.00099523e-02
2626            	-1.13609727e-03	2.26257187e-03	3.77471281e-02	1.77374668e-02	2.00096613e-02
2627            	-1.13518729e-03	2.26293592e-03	3.77489265e-02	1.77392759e-02	2.00096505e-02
2628            	-1.13609658e-03	2.26258764e-03	3.77465526e-02	1.77371797e-02	2.00093729e-02
2629            	-1.13518391e-03	2.26294564e-03	3.77484361e-02	1.77390341e-02	2.00094019e-02
2630            	-1.13632333e-03	2.26252270e-03	3.77455557e-02	1.77364545e-02	2.00091012e-02
2631            	-1.13542100e-03	2.26288338e-03	3.77473265e-02	1.77382423e-02	2.00090843e-02
2632            	-1.13630416e-03	2.26254331e-03	3.77450115e-02	1.77362016e-02	2.00088099e-02
2633            	-1.13538309e-03	2.26290419e-03	3.77469236e-02	1.77380787e-02	2.00088449e-02
2634            	-1.13649390e-03	2.26249242e-03	3.77441161e-02	1.77355642e-02	2.00085519e-02
2635            	-1.13558262e-03	2.26285692e-03	3.77459166e-02	1.77373757e-02	2.00085409e-02
2636            	-1.13647920e-03	2.26251277e-03	3.77435740e-02	1.77353078e-02	2.00082662e-02
2637            	-1.13556209e-03	2.26287241e-03	3.77454753e-02	1.77371755e-02	2.00082997e-02
2638            	-1.13670197e-03	2.26244958e-03	3.77425979e-02	1.77345970e-02	2.00080009e-02
2639            	-1.13579620e-03	2.26281170e-03	3.77443797e-02	1.77363937e-02	2.00079861e-02
2640            	-1.13667805e-03	2.26247193e-03	3.77420704e-02	1.77343572e-02	2.00077132e-02
2641            	-1.13575702e-03	2.26283285e-03	3.77439868e-02	1.77362364e-02	2.00077504e-02
2642            	-1.13685798e-03	2.26242462e-03	3.77412064e-02	1.77337452e-02	2.00074612e-02
2643            	-1.13594219e-03	2.26279068e-03	3.77430251e-02	1.77355703e-02	2.00074547e-02
2644            	-1.13685327e-03	2.26244140e-03	3.77406528e-02	1.77334732e-02	2.00071797e-02
2645            	-1.13593488e-03	2.26280138e-03	3.77425569e-02	1.77353435e-02	2.00072133e-02
2646            	-1.13707964e-03	2.26237632e-03	3.77396695e-02	1.77327551e-02	2.00069144e-02
2647            	-1.13617092e-03	2.26273926e-03	3.77414621e-02	1.77345601e-02	2.00069020e-02
2648            	-1.13705528e-03	2.26239842e-03	3.77391501e-02	1.77325198e-02	2.00066303e-02
2649            	-1.13612860e-03	2.26276126e-03	3.77410828e-02	1.77344128e-02	2.00066700e-02
2650            	-1.13723980e-03	2.26234920e-03	3.77382805e-02	1.77319004e-02	2.00063800e-02
2651            	-1.13632114e-03	2.26271633e-03	3.77401069e-02	1.77337323e-02	2.00063746e-02
2652            	-1.13722383e-03	2.26236975e-03	3.77377564e-02	1.77316544e-02	2.00061021e-02
2653            	-1.13630124e-03	2.26273128e-03	3.77396768e-02	1.77335372e-02	2.00061396e-02
2654            	-1.13744962e-03	2.26230503e-03	3.77367846e-02	1.77309427e-02	2.00058419e-02
2655            	-1.13653776e-03	2.26266921e-03	3.77385871e-02	1.77327558e-02	2.00058313e-02
2656            	-1.13742066e-03	2.26232862e-03	3.77362810e-02	1.77307198e-02	2.00055612e-02
2657            	-1.13649291e-03	2.26269188e-03	3.77382209e-02	1.77326175e-02	2.00056034e-02
2658            	-1.13759251e-03	2.26228400e-03	3.77354499e-02	1.77301324e-02	2.00053174e-02
2659            	-1.13666832e-03	2.26265307e-03	3.77372975e-02	1.77319804e-02	2.00053171e-02
2660            	-1.13758850e-03	2.26230033e-03	3.77349105e-02	1.77298667e-02	2.00050437e-02
2661            	-1.13666467e-03	2.26266221e-03	3.77368327e-02	1.77317517e-02	2.00050810e-02
2662            	-1.13781033e-03	2.26223644e-03	3.77339485e-02	1.77291639e-02	2.00047846e-02
2663            	-1.13689354e-03	2.26260214e-03	3.77357693e-02	1.77309911e-02	2.00047782e-02
2664            	-1.13778683e-03	2.26225786e-03	3.77334430e-02	1.77289347e-02	2.00045083e-02
2665            	-1.13685239e-03	2.26262336e-03	3.77353994e-02	1.77308473e-02	2.00045521e-02
2666            	-1.13798574e-03	2.26220284e-03	3.77325489e-02	1.77282887e-02	2.00042602e-02
2667            	-1.13706215e-03	2.26257162e-03	3.77343889e-02	1.77301323e-02	2.00042566e-02
2668            	-1.13795514e-03	2.26222775e-03	3.77320651e-02	1.77280774e-02	2.00039877e-02
2669            	-1.13702408e-03	2.26259233e-03	3.77340160e-02	1.77299839e-02	2.00040321e-02
2670            	-1.13815364e-03	2.26217313e-03	3.77311762e-02	1.77274344e-02	2.00037417e-02
2671            	-1.13722892e-03	2.26254215e-03	3.77330230e-02	1.77292826e-02	2.00037404e-02
2672            	-1.13813179e-03	2.26219466e-03	3.77306782e-02	1.77272073e-02	2.00034709e-02
2673            	-1.13719942e-03	2.26255952e-03	3.77326316e-02	1.77291164e-02	2.00035152e-02
2674            	-1.13834854e-03	2.26213283e-03	3.77297452e-02	1.77265241e-02	2.00032212e-02
2675            	-1.13742473e-03	2.26250135e-03	3.77315863e-02	1.77283684e-02	2.00032179e-02
2676            	-1.13831659e-03	2.26215726e-03	3.77292666e-02	1.77263167e-02	2.00029499e-02
2677            	-1.13738054e-03	2.26252350e-03	3.77312336e-02	1.77282363e-02	2.00029974e-02
2678            	-1.13849829e-03	2.26210860e-03	3.77284253e-02	1.77257144e-02	2.00027109e-02
2679            	-1.13756549e-03	2.26248064e-03	3.77302989e-02	1.77275839e-02	2.00027149e-02
2680            	-1.13848411e-03	2.26212773e-03	3.77279211e-02	1.77254764e-02	2.00024446e-02
2681            	-1.13754903e-03	2.26249358e-03	3.77298802e-02	1.77273911e-02	2.00024891e-02
2682            	-1.13871202e-03	2.26206138e-03	3.77269614e-02	1.77247687e-02	2.00021927e-02
2683            	-1.13778540e-03	2.26243068e-03	3.77288099e-02	1.77266196e-02	2.00021904e-02
2684            	-1.13867841e-03	2.26208577e-03	3.77264888e-02	1.77245660e-02	2.00019228e-02
2685            	-1.13773526e-03	2.26245449e-03	3.77284755e-02	1.77265025e-02	2.00019730e-02
2686            	-1.13885032e-03	2.26204057e-03	3.77256758e-02	1.77239876e-02	2.00016882e-02
2687            	-1.13791004e-03	2.26241542e-03	3.77275714e-02	1.77258756e-02	2.00016957e-02
2688            	-1.13883930e-03	2.26205875e-03	3.77251708e-02	1.77237461e-02	2.00014247e-02
2689            	-1.13790017e-03	2.26242611e-03	3.77271396e-02	1.77256696e-02	2.00014700e-02
2690            	-1.13906636e-03	2.26199250e-03	3.77242140e-02	1.77230406e-02	2.00011734e-02
2691            	-1.13813371e-03	2.26236388e-03	3.77260798e-02	1.77249062e-02	2.00011736e-02
2692            	-1.13903736e-03	2.26201507e-03	3.77237353e-02	1.77228303e-02	2.00009050e-02
2693            	-1.13808739e-03	2.26238618e-03	3.77257379e-02	1.77247815e-02	2.00009563e-02
2694            	-1.13922666e-03	2.26196322e-03	3.77228801e-02	1.77222134e-02	2.00006667e-02
2695            	-1.13828279e-03	2.26233933e-03	3.77247795e-02	1.77241070e-02	2.00006725e-02
2696            	-1.13920403e-03	2.26198497e-03	3.77223958e-02	1.77219938e-02	2.00004019e-02
2697            	-1.13825666e-03	2.26235540e-03	3.77243886e-02	1.77239376e-02	2.00004509e-02
2698            	-1.13943611e-03	2.26191656e-03	3.77214344e-02	1.77212811e-02	2.00001533e-02
2699            	-1.13849651e-03	2.26229087e-03	3.77233177e-02	1.77231623e-02	2.00001554e-02
2700            	-1.13940771e-03	2.26193923e-03	3.77209534e-02	1.77210690e-02	1.99998844e-02
2701            	-1.13845387e-03	2.26231215e-03	3.77229630e-02	1.77230276e-02	1.99999354e-02
2702            	-1.13960056e-03	2.26188314e-03	3.77200886e-02	1.77204437e-02	1.99996449e-02
2703            	-1.13863178e-03	2.26227248e-03	3.77220502e-02	1.77223933e-02	1.99996569e-02
